date,year,market,currency,price
2024-07-09,2024,California,USD,35.91
2024-07-10,2024,California,USD,33.52
2024-07-11,2024,California,USD,33.59
2024-07-12,2024,California,USD,32.66
2024-07-15,2024,California,USD,35.06
2024-07-16,2024,California,USD,34.24
2024-07-17,2024,California,USD,34.03
2024-07-18,2024,California,USD,34.09
2024-07-19,2024,California,USD,34.86
2024-07-22,2024,California,USD,33.97
2024-07-23,2024,California,USD,32.72
2024-07-24,2024,California,USD,33.31
2024-07-25,2024,California,USD,33.28
2024-07-26,2024,California,USD,34.66
2024-07-29,2024,California,USD,35.26
2024-07-30,2024,California,USD,35.75
2024-07-31,2024,California,USD,33.09
2024-08-01,2024,California,USD,35.02
2024-08-02,2024,California,USD,33.97
2024-08-05,2024,California,USD,37.14
2024-08-06,2024,California,USD,35.75
2024-08-07,2024,California,USD,36.04
2024-08-08,2024,California,USD,35.25
2024-08-09,2024,California,USD,34.89
2024-08-12,2024,California,USD,34.25
2024-08-13,2024,California,USD,34.09
2024-08-14,2024,California,USD,33.93
2024-08-15,2024,California,USD,35.16
2024-08-16,2024,California,USD,36.01
2024-08-19,2024,California,USD,34.35
2024-08-20,2024,California,USD,34.05
2024-08-21,2024,California,USD,33.42
2024-08-22,2024,California,USD,34.9
2024-08-23,2024,California,USD,35.78
2024-08-26,2024,California,USD,35.86
2024-08-27,2024,California,USD,35.96
2024-08-28,2024,California,USD,35.11
2024-08-29,2024,California,USD,34.84
2024-08-30,2024,California,USD,35.9
2024-09-02,2024,California,USD,33.85
2024-09-03,2024,California,USD,34.43
2024-09-04,2024,California,USD,36.34
2024-09-05,2024,California,USD,33.91
2024-09-06,2024,California,USD,34.81
2024-09-09,2024,California,USD,35.43
2024-09-10,2024,California,USD,34.95
2024-09-11,2024,California,USD,35.91
2024-09-12,2024,California,USD,36.26
2024-09-13,2024,California,USD,35.33
2024-09-16,2024,California,USD,36.18
2024-09-17,2024,California,USD,34.15
2024-09-18,2024,California,USD,34.82
2024-09-19,2024,California,USD,37.14
2024-09-20,2024,California,USD,36.72
2024-09-23,2024,California,USD,33.91
2024-09-24,2024,California,USD,35.01
2024-09-25,2024,California,USD,35.15
2024-09-26,2024,California,USD,35.41
2024-09-27,2024,California,USD,36.19
2024-09-30,2024,California,USD,36.73
2024-10-01,2024,California,USD,35.12
2024-10-02,2024,California,USD,36.1
2024-10-03,2024,California,USD,35.68
2024-10-04,2024,California,USD,35.1
2024-10-07,2024,California,USD,33.69
2024-10-08,2024,California,USD,36.07
2024-10-09,2024,California,USD,35.71
2024-10-10,2024,California,USD,35.53
2024-10-11,2024,California,USD,34.34
2024-10-14,2024,California,USD,36.99
2024-10-15,2024,California,USD,35.37
2024-10-16,2024,California,USD,34.25
2024-10-17,2024,California,USD,34.12
2024-10-18,2024,California,USD,35.86
2024-10-21,2024,California,USD,35.92
2024-10-22,2024,California,USD,34.89
2024-10-23,2024,California,USD,35.72
2024-10-24,2024,California,USD,35.92
2024-10-25,2024,California,USD,35.45
2024-10-28,2024,California,USD,34.75
2024-10-29,2024,California,USD,36.23
2024-10-30,2024,California,USD,36.13
2024-10-31,2024,California,USD,35.9
2024-11-01,2024,California,USD,34.67
2024-11-04,2024,California,USD,34.27
2024-11-05,2024,California,USD,35.51
2024-11-06,2024,California,USD,36.28
2024-11-07,2024,California,USD,36.4
2024-11-08,2024,California,USD,35.99
2024-11-11,2024,California,USD,35.1
2024-11-12,2024,California,USD,34.8
2024-11-13,2024,California,USD,35.51
2024-11-14,2024,California,USD,35.52
2024-11-15,2024,California,USD,36.54
2024-11-18,2024,California,USD,35.15
2024-11-19,2024,California,USD,35.23
2024-11-20,2024,California,USD,37.47
2024-11-21,2024,California,USD,37.01
2024-11-22,2024,California,USD,34.83
2024-11-25,2024,California,USD,36.97
2024-11-26,2024,California,USD,34.66
2024-11-27,2024,California,USD,35.28
2024-11-28,2024,California,USD,35.39
2024-11-29,2024,California,USD,35.61
2024-12-02,2024,California,USD,36.27
2024-12-03,2024,California,USD,35.82
2024-12-04,2024,California,USD,36.28
2024-12-05,2024,California,USD,35.38
2024-12-06,2024,California,USD,36.09
2024-12-09,2024,California,USD,35.85
2024-12-10,2024,California,USD,34.57
2024-12-11,2024,California,USD,36.24
2024-12-12,2024,California,USD,35.9
2024-12-13,2024,California,USD,35.19
2024-12-16,2024,California,USD,35.47
2024-12-17,2024,California,USD,35.5
2024-12-18,2024,California,USD,35.65
2024-12-19,2024,California,USD,37.49
2024-12-20,2024,California,USD,37.82
2024-12-23,2024,California,USD,33.55
2024-12-24,2024,California,USD,36.37
2024-12-25,2024,California,USD,36.81
2024-12-26,2024,California,USD,35.76
2024-12-27,2024,California,USD,36.8
2024-12-30,2024,California,USD,37.51
2024-12-31,2024,California,USD,34.79
2025-01-01,2025,California,USD,36.11
2025-01-02,2025,California,USD,37.79
2025-01-03,2025,California,USD,34.88
2025-01-06,2025,California,USD,35.85
2025-01-07,2025,California,USD,35.54
2025-01-08,2025,California,USD,36.89
2025-01-09,2025,California,USD,37.01
2025-01-10,2025,California,USD,36.06
2025-01-13,2025,California,USD,35.92
2025-01-14,2025,California,USD,34.37
2025-01-15,2025,California,USD,37.18
2025-01-16,2025,California,USD,35.55
2025-01-17,2025,California,USD,35.73
2025-01-20,2025,California,USD,36.72
2025-01-21,2025,California,USD,36.0
2025-01-22,2025,California,USD,36.73
2025-01-23,2025,California,USD,36.35
2025-01-24,2025,California,USD,35.98
2025-01-27,2025,California,USD,36.06
2025-01-28,2025,California,USD,34.78
2025-01-29,2025,California,USD,35.63
2025-01-30,2025,California,USD,36.73
2025-01-31,2025,California,USD,34.95
2025-02-03,2025,California,USD,35.09
2025-02-04,2025,California,USD,34.93
2025-02-05,2025,California,USD,35.84
2025-02-06,2025,California,USD,36.97
2025-02-07,2025,California,USD,36.18
2025-02-10,2025,California,USD,33.77
2025-02-11,2025,California,USD,36.24
2025-02-12,2025,California,USD,35.25
2025-02-13,2025,California,USD,36.09
2025-02-14,2025,California,USD,35.5
2025-02-17,2025,California,USD,34.85
2025-02-18,2025,California,USD,35.53
2025-02-19,2025,California,USD,35.2
2025-02-20,2025,California,USD,35.85
2025-02-21,2025,California,USD,34.79
2025-02-24,2025,California,USD,34.56
2025-02-25,2025,California,USD,36.19
2025-02-26,2025,California,USD,36.53
2025-02-27,2025,California,USD,36.04
2025-02-28,2025,California,USD,34.94
2025-03-03,2025,California,USD,34.84
2025-03-04,2025,California,USD,34.88
2025-03-05,2025,California,USD,36.27
2025-03-06,2025,California,USD,34.74
2025-03-07,2025,California,USD,36.25
2025-03-10,2025,California,USD,36.0
2025-03-11,2025,California,USD,36.54
2025-03-12,2025,California,USD,36.37
2025-03-13,2025,California,USD,35.89
2025-03-14,2025,California,USD,34.12
2025-03-17,2025,California,USD,35.92
2025-03-18,2025,California,USD,35.47
2025-03-19,2025,California,USD,35.03
2025-03-20,2025,California,USD,36.57
2025-03-21,2025,California,USD,35.21
2025-03-24,2025,California,USD,34.85
2025-03-25,2025,California,USD,36.31
2025-03-26,2025,California,USD,34.94
2025-03-27,2025,California,USD,34.78
2025-03-28,2025,California,USD,34.3
2025-03-31,2025,California,USD,34.54
2025-04-01,2025,California,USD,34.61
2025-04-02,2025,California,USD,35.79
2025-04-03,2025,California,USD,34.35
2025-04-04,2025,California,USD,33.63
2025-04-07,2025,California,USD,35.47
2025-04-08,2025,California,USD,34.64
2025-04-09,2025,California,USD,35.17
2025-04-10,2025,California,USD,36.32
2025-04-11,2025,California,USD,35.23
2025-04-14,2025,California,USD,36.49
2025-04-15,2025,California,USD,35.07
2025-04-16,2025,California,USD,36.02
2025-04-17,2025,California,USD,34.64
2025-04-18,2025,California,USD,35.2
2025-04-21,2025,California,USD,34.28
2025-04-22,2025,California,USD,34.37
2025-04-23,2025,California,USD,34.87
2025-04-24,2025,California,USD,33.91
2025-04-25,2025,California,USD,35.19
2025-04-28,2025,California,USD,34.76
2025-04-29,2025,California,USD,35.22
2025-04-30,2025,California,USD,33.88
2025-05-01,2025,California,USD,35.62
2025-05-02,2025,California,USD,36.51
2025-05-05,2025,California,USD,36.29
2025-05-06,2025,California,USD,36.67
2025-05-07,2025,California,USD,34.99
2025-05-08,2025,California,USD,34.64
2025-05-09,2025,California,USD,35.36
2025-05-12,2025,California,USD,34.7
2025-05-13,2025,California,USD,33.42
2025-05-14,2025,California,USD,35.62
2025-05-15,2025,California,USD,34.68
2025-05-16,2025,California,USD,33.62
2025-05-19,2025,California,USD,34.41
2025-05-20,2025,California,USD,34.66
2025-05-21,2025,California,USD,34.85
2025-05-22,2025,California,USD,34.85
2025-05-23,2025,California,USD,36.03
2025-05-26,2025,California,USD,33.69
2025-05-27,2025,California,USD,34.66
2025-05-28,2025,California,USD,34.02
2025-05-29,2025,California,USD,35.88
2025-05-30,2025,California,USD,34.28
2025-06-02,2025,California,USD,34.44
2025-06-03,2025,California,USD,35.65
2025-06-04,2025,California,USD,35.89
2025-06-05,2025,California,USD,36.02
2025-06-06,2025,California,USD,33.31
2025-06-09,2025,California,USD,35.1
2025-06-10,2025,California,USD,34.91
2025-06-11,2025,California,USD,34.62
2025-06-12,2025,California,USD,34.71
2025-06-13,2025,California,USD,35.78
2025-06-16,2025,California,USD,35.53
2025-06-17,2025,California,USD,35.4
2025-06-18,2025,California,USD,34.79
2025-06-19,2025,California,USD,36.62
2025-06-20,2025,California,USD,34.24
2025-06-23,2025,California,USD,33.2
2025-06-24,2025,California,USD,34.33
2025-06-25,2025,California,USD,34.6
2025-06-26,2025,California,USD,35.68
2025-06-27,2025,California,USD,34.09
2025-06-30,2025,California,USD,34.93
2025-07-01,2025,California,USD,33.25
2025-07-02,2025,California,USD,35.44
2025-07-03,2025,California,USD,34.54
2025-07-04,2025,California,USD,34.23
2025-07-07,2025,California,USD,36.34
2025-07-08,2025,California,USD,35.37
2025-07-09,2025,California,USD,33.55
2025-07-10,2025,California,USD,34.33
2025-07-11,2025,California,USD,36.85
2025-07-14,2025,California,USD,36.14
2025-07-15,2025,California,USD,35.19
2025-07-16,2025,California,USD,32.82
2025-07-17,2025,California,USD,35.53
2025-07-18,2025,California,USD,33.82
2025-07-21,2025,California,USD,35.49
2025-07-22,2025,California,USD,33.71
2025-07-23,2025,California,USD,34.74
2025-07-24,2025,California,USD,33.76
2025-07-25,2025,California,USD,33.99
2025-07-28,2025,California,USD,34.81
2025-07-29,2025,California,USD,33.16
2025-07-30,2025,California,USD,36.35
2025-07-31,2025,California,USD,33.38
2025-08-01,2025,California,USD,33.33
2025-08-04,2025,California,USD,34.76
2025-08-05,2025,California,USD,35.33
2025-08-06,2025,California,USD,33.93
2025-08-07,2025,California,USD,33.29
2025-08-08,2025,California,USD,33.41
2025-08-11,2025,California,USD,33.29
2025-08-12,2025,California,USD,34.42
2025-08-13,2025,California,USD,34.08
2025-08-14,2025,California,USD,34.5
2025-08-15,2025,California,USD,34.44
2025-08-18,2025,California,USD,34.81
2025-08-19,2025,California,USD,33.75
2025-08-20,2025,California,USD,33.46
2025-08-21,2025,California,USD,34.21
2025-08-22,2025,California,USD,34.02
2025-08-25,2025,California,USD,34.26
2025-08-26,2025,California,USD,33.44
2025-08-27,2025,California,USD,34.58
2025-08-28,2025,California,USD,33.03
2025-08-29,2025,California,USD,33.64
2025-09-01,2025,California,USD,34.96
2025-09-02,2025,California,USD,33.03
2025-09-03,2025,California,USD,34.87
2025-09-04,2025,California,USD,32.79
2025-09-05,2025,California,USD,32.64
2025-09-08,2025,California,USD,32.69
2025-09-09,2025,California,USD,34.02
2025-09-10,2025,California,USD,34.54
2025-09-11,2025,California,USD,35.02
2025-09-12,2025,California,USD,34.94
2025-09-15,2025,California,USD,34.61
2025-09-16,2025,California,USD,33.17
2025-09-17,2025,California,USD,33.15
2025-09-18,2025,California,USD,34.52
2025-09-19,2025,California,USD,35.06
2025-09-22,2025,California,USD,32.95
2025-09-23,2025,California,USD,34.92
2025-09-24,2025,California,USD,32.21
2025-09-25,2025,California,USD,34.12
2025-09-26,2025,California,USD,33.69
2025-09-29,2025,California,USD,33.58
2025-09-30,2025,California,USD,33.77
2025-10-01,2025,California,USD,33.03
2025-10-02,2025,California,USD,34.11
2025-10-03,2025,California,USD,33.77
2025-10-06,2025,California,USD,34.5
2025-10-07,2025,California,USD,35.06
2025-10-08,2025,California,USD,33.79
2025-10-09,2025,California,USD,32.99
2025-10-10,2025,California,USD,32.72
2025-10-13,2025,California,USD,35.1
2025-10-14,2025,California,USD,34.98
2025-10-15,2025,California,USD,34.38
2025-10-16,2025,California,USD,33.67
2025-10-17,2025,California,USD,34.3
2025-10-20,2025,California,USD,34.7
2025-10-21,2025,California,USD,33.06
2025-10-22,2025,California,USD,33.59
2025-10-23,2025,California,USD,32.64
2025-10-24,2025,California,USD,33.44
2025-10-27,2025,California,USD,34.85
2025-10-28,2025,California,USD,34.43
2025-10-29,2025,California,USD,33.62
2025-10-30,2025,California,USD,31.32
2025-10-31,2025,California,USD,32.95
2025-11-03,2025,California,USD,33.55
2025-11-04,2025,California,USD,33.28
2025-11-05,2025,California,USD,33.48
2025-11-06,2025,California,USD,33.65
2025-11-07,2025,California,USD,32.99
2025-11-10,2025,California,USD,33.4
2025-11-11,2025,California,USD,33.28
2025-11-12,2025,California,USD,32.81
2025-11-13,2025,California,USD,34.96
2025-11-14,2025,California,USD,32.98
2025-11-17,2025,California,USD,31.52
2025-11-18,2025,California,USD,34.86
2025-11-19,2025,California,USD,32.64
2025-11-20,2025,California,USD,34.09
2025-11-21,2025,California,USD,32.76
2025-11-24,2025,California,USD,33.77
2025-11-25,2025,California,USD,33.25
2025-11-26,2025,California,USD,34.12
2025-11-27,2025,California,USD,33.09
2025-11-28,2025,California,USD,32.72
2025-12-01,2025,California,USD,33.45
2025-12-02,2025,California,USD,32.91
2025-12-03,2025,California,USD,31.66
2025-12-04,2025,California,USD,32.72
2025-12-05,2025,California,USD,35.67
2025-12-08,2025,California,USD,31.7
2025-12-09,2025,California,USD,33.37
2025-12-10,2025,California,USD,32.96
2025-12-11,2025,California,USD,34.71
2025-12-12,2025,California,USD,32.24
2025-12-15,2025,California,USD,33.21
2025-12-16,2025,California,USD,33.69
2025-12-17,2025,California,USD,32.96
2025-12-18,2025,California,USD,32.47
2025-12-19,2025,California,USD,33.07
2025-12-22,2025,California,USD,32.81
2025-12-23,2025,California,USD,32.8
2025-12-24,2025,California,USD,33.83
2025-12-25,2025,California,USD,33.37
2025-12-26,2025,California,USD,33.49
2025-12-29,2025,California,USD,33.28
2025-12-30,2025,California,USD,33.8
2025-12-31,2025,California,USD,34.08
2026-01-01,2026,California,USD,32.75
2026-01-02,2026,California,USD,33.66
2026-01-05,2026,California,USD,31.9
2026-01-06,2026,California,USD,31.14
2026-01-07,2026,California,USD,34.47
2026-01-08,2026,California,USD,32.65
2026-01-09,2026,California,USD,33.12
2026-01-12,2026,California,USD,31.9
2026-01-13,2026,California,USD,31.85
2026-01-14,2026,California,USD,32.29
2026-01-15,2026,California,USD,33.4
2026-01-16,2026,California,USD,32.44
2026-01-19,2026,California,USD,32.56
2026-01-20,2026,California,USD,32.22
2026-01-21,2026,California,USD,33.79
2026-01-22,2026,California,USD,33.53
2026-01-23,2026,California,USD,32.41
2026-01-26,2026,California,USD,33.34
2026-01-27,2026,California,USD,32.57
2026-01-28,2026,California,USD,32.48
2026-01-29,2026,California,USD,32.71
2026-01-30,2026,California,USD,33.27
2026-02-02,2026,California,USD,32.0
2026-02-03,2026,California,USD,33.12
2026-02-04,2026,California,USD,34.81
2026-02-05,2026,California,USD,32.84
2026-02-06,2026,California,USD,32.71
2026-02-09,2026,California,USD,32.59
2026-02-10,2026,California,USD,33.04
2026-02-11,2026,California,USD,31.36
2026-02-12,2026,California,USD,34.05
2026-02-13,2026,California,USD,33.44
2026-02-16,2026,California,USD,32.08
2026-02-17,2026,California,USD,32.62
2026-02-18,2026,California,USD,32.13
2026-02-19,2026,California,USD,32.82
2026-02-20,2026,California,USD,32.62
2026-02-23,2026,California,USD,32.73
2026-02-24,2026,California,USD,31.71
2026-02-25,2026,California,USD,32.14
2026-02-26,2026,California,USD,33.46
2026-02-27,2026,California,USD,32.08
2026-03-02,2026,California,USD,30.41
2026-03-03,2026,California,USD,32.36
2026-03-04,2026,California,USD,34.49
2026-03-05,2026,California,USD,33.16
2026-03-06,2026,California,USD,31.98
2026-03-09,2026,California,USD,32.39
2026-03-10,2026,California,USD,32.98
2026-03-11,2026,California,USD,31.02
2026-03-12,2026,California,USD,31.72
2026-03-13,2026,California,USD,32.72
2026-03-16,2026,California,USD,33.69
2026-03-17,2026,California,USD,32.01
2026-03-18,2026,California,USD,33.65
2026-03-19,2026,California,USD,31.74
2026-03-20,2026,California,USD,29.71
2026-03-23,2026,California,USD,32.92
2026-03-24,2026,California,USD,32.74
2026-03-25,2026,California,USD,32.9
2026-03-26,2026,California,USD,32.86
2026-03-27,2026,California,USD,32.44
2026-03-30,2026,California,USD,32.05
2026-03-31,2026,California,USD,32.07
2026-04-01,2026,California,USD,31.87
2026-04-02,2026,California,USD,31.91
2026-04-03,2026,California,USD,30.8
2026-04-06,2026,California,USD,31.24
2026-04-07,2026,California,USD,32.06
2026-04-08,2026,California,USD,30.43
2026-04-09,2026,California,USD,30.6
2026-04-10,2026,California,USD,31.9
2026-04-13,2026,California,USD,32.04
2026-04-14,2026,California,USD,31.88
2026-04-15,2026,California,USD,30.27
2026-04-16,2026,California,USD,33.39
2026-04-17,2026,California,USD,30.97
2026-04-20,2026,California,USD,31.43
2026-04-21,2026,California,USD,31.08
2026-04-22,2026,California,USD,33.12
2026-04-23,2026,California,USD,32.4
2026-04-24,2026,California,USD,31.67
2026-04-27,2026,California,USD,31.59
2026-04-28,2026,California,USD,32.16
2026-04-29,2026,California,USD,31.03
2026-04-30,2026,California,USD,32.31
2008-09-25,2008,RGGI,USD,3.03
2008-09-26,2008,RGGI,USD,3.11
2008-09-29,2008,RGGI,USD,3.1
2008-09-30,2008,RGGI,USD,3.02
2008-10-01,2008,RGGI,USD,2.91
2008-10-02,2008,RGGI,USD,3.04
2008-10-03,2008,RGGI,USD,2.95
2008-10-06,2008,RGGI,USD,3.06
2008-10-07,2008,RGGI,USD,3.03
2008-10-08,2008,RGGI,USD,3.01
2008-10-09,2008,RGGI,USD,2.95
2008-10-10,2008,RGGI,USD,3.14
2008-10-13,2008,RGGI,USD,3.01
2008-10-14,2008,RGGI,USD,3.23
2008-10-15,2008,RGGI,USD,3.04
2008-10-16,2008,RGGI,USD,3.07
2008-10-17,2008,RGGI,USD,3.04
2008-10-20,2008,RGGI,USD,3.06
2008-10-21,2008,RGGI,USD,3.12
2008-10-22,2008,RGGI,USD,3.12
2008-10-23,2008,RGGI,USD,2.9
2008-10-24,2008,RGGI,USD,3.09
2008-10-27,2008,RGGI,USD,3.06
2008-10-28,2008,RGGI,USD,3.02
2008-10-29,2008,RGGI,USD,3.15
2008-10-30,2008,RGGI,USD,3.15
2008-10-31,2008,RGGI,USD,3.09
2008-11-03,2008,RGGI,USD,2.97
2008-11-04,2008,RGGI,USD,2.92
2008-11-05,2008,RGGI,USD,3.07
2008-11-06,2008,RGGI,USD,3.11
2008-11-07,2008,RGGI,USD,2.86
2008-11-10,2008,RGGI,USD,3.09
2008-11-11,2008,RGGI,USD,2.98
2008-11-12,2008,RGGI,USD,2.87
2008-11-13,2008,RGGI,USD,3.03
2008-11-14,2008,RGGI,USD,3.07
2008-11-17,2008,RGGI,USD,2.97
2008-11-18,2008,RGGI,USD,2.91
2008-11-19,2008,RGGI,USD,3.12
2008-11-20,2008,RGGI,USD,2.94
2008-11-21,2008,RGGI,USD,3.07
2008-11-24,2008,RGGI,USD,2.87
2008-11-25,2008,RGGI,USD,3.01
2008-11-26,2008,RGGI,USD,3.01
2008-11-27,2008,RGGI,USD,3.04
2008-11-28,2008,RGGI,USD,3.09
2008-12-01,2008,RGGI,USD,2.91
2008-12-02,2008,RGGI,USD,3.01
2008-12-03,2008,RGGI,USD,2.87
2008-12-04,2008,RGGI,USD,2.87
2008-12-05,2008,RGGI,USD,2.92
2008-12-08,2008,RGGI,USD,2.99
2008-12-09,2008,RGGI,USD,3.09
2008-12-10,2008,RGGI,USD,3.1
2008-12-11,2008,RGGI,USD,2.93
2008-12-12,2008,RGGI,USD,2.98
2008-12-15,2008,RGGI,USD,3.02
2008-12-16,2008,RGGI,USD,3.01
2008-12-17,2008,RGGI,USD,2.94
2008-12-18,2008,RGGI,USD,2.95
2008-12-19,2008,RGGI,USD,2.94
2008-12-22,2008,RGGI,USD,2.93
2008-12-23,2008,RGGI,USD,2.91
2008-12-24,2008,RGGI,USD,2.93
2008-12-25,2008,RGGI,USD,2.91
2008-12-26,2008,RGGI,USD,2.85
2008-12-29,2008,RGGI,USD,2.99
2008-12-30,2008,RGGI,USD,2.97
2008-12-31,2008,RGGI,USD,3.07
2009-01-01,2009,RGGI,USD,2.95
2009-01-02,2009,RGGI,USD,2.89
2009-01-05,2009,RGGI,USD,2.88
2009-01-06,2009,RGGI,USD,2.92
2009-01-07,2009,RGGI,USD,2.96
2009-01-08,2009,RGGI,USD,2.9
2009-01-09,2009,RGGI,USD,2.81
2009-01-12,2009,RGGI,USD,2.86
2009-01-13,2009,RGGI,USD,2.91
2009-01-14,2009,RGGI,USD,2.96
2009-01-15,2009,RGGI,USD,2.8
2009-01-16,2009,RGGI,USD,2.92
2009-01-19,2009,RGGI,USD,2.92
2009-01-20,2009,RGGI,USD,2.87
2009-01-21,2009,RGGI,USD,2.86
2009-01-22,2009,RGGI,USD,2.84
2009-01-23,2009,RGGI,USD,2.9
2009-01-26,2009,RGGI,USD,2.97
2009-01-27,2009,RGGI,USD,2.98
2009-01-28,2009,RGGI,USD,2.81
2009-01-29,2009,RGGI,USD,2.87
2009-01-30,2009,RGGI,USD,2.73
2009-02-02,2009,RGGI,USD,2.89
2009-02-03,2009,RGGI,USD,2.92
2009-02-04,2009,RGGI,USD,2.99
2009-02-05,2009,RGGI,USD,2.75
2009-02-06,2009,RGGI,USD,2.8
2009-02-09,2009,RGGI,USD,2.88
2009-02-10,2009,RGGI,USD,2.75
2009-02-11,2009,RGGI,USD,2.88
2009-02-12,2009,RGGI,USD,2.91
2009-02-13,2009,RGGI,USD,2.77
2009-02-16,2009,RGGI,USD,2.87
2009-02-17,2009,RGGI,USD,2.77
2009-02-18,2009,RGGI,USD,2.96
2009-02-19,2009,RGGI,USD,2.87
2009-02-20,2009,RGGI,USD,2.81
2009-02-23,2009,RGGI,USD,2.76
2009-02-24,2009,RGGI,USD,2.88
2009-02-25,2009,RGGI,USD,2.94
2009-02-26,2009,RGGI,USD,2.79
2009-02-27,2009,RGGI,USD,2.81
2009-03-02,2009,RGGI,USD,2.79
2009-03-03,2009,RGGI,USD,2.95
2009-03-04,2009,RGGI,USD,2.7
2009-03-05,2009,RGGI,USD,2.93
2009-03-06,2009,RGGI,USD,2.81
2009-03-09,2009,RGGI,USD,2.82
2009-03-10,2009,RGGI,USD,2.8
2009-03-11,2009,RGGI,USD,2.84
2009-03-12,2009,RGGI,USD,2.77
2009-03-13,2009,RGGI,USD,2.9
2009-03-16,2009,RGGI,USD,2.9
2009-03-17,2009,RGGI,USD,2.75
2009-03-18,2009,RGGI,USD,2.86
2009-03-19,2009,RGGI,USD,2.79
2009-03-20,2009,RGGI,USD,2.82
2009-03-23,2009,RGGI,USD,2.92
2009-03-24,2009,RGGI,USD,2.76
2009-03-25,2009,RGGI,USD,2.87
2009-03-26,2009,RGGI,USD,2.84
2009-03-27,2009,RGGI,USD,2.79
2009-03-30,2009,RGGI,USD,2.82
2009-03-31,2009,RGGI,USD,2.81
2009-04-01,2009,RGGI,USD,2.72
2009-04-02,2009,RGGI,USD,2.75
2009-04-03,2009,RGGI,USD,2.72
2009-04-06,2009,RGGI,USD,2.77
2009-04-07,2009,RGGI,USD,2.88
2009-04-08,2009,RGGI,USD,2.83
2009-04-09,2009,RGGI,USD,2.69
2009-04-10,2009,RGGI,USD,2.76
2009-04-13,2009,RGGI,USD,2.79
2009-04-14,2009,RGGI,USD,2.83
2009-04-15,2009,RGGI,USD,2.73
2009-04-16,2009,RGGI,USD,2.69
2009-04-17,2009,RGGI,USD,2.77
2009-04-20,2009,RGGI,USD,2.81
2009-04-21,2009,RGGI,USD,2.78
2009-04-22,2009,RGGI,USD,2.7
2009-04-23,2009,RGGI,USD,2.89
2009-04-24,2009,RGGI,USD,2.75
2009-04-27,2009,RGGI,USD,2.77
2009-04-28,2009,RGGI,USD,2.71
2009-04-29,2009,RGGI,USD,2.83
2009-04-30,2009,RGGI,USD,2.79
2009-05-01,2009,RGGI,USD,2.77
2009-05-04,2009,RGGI,USD,2.67
2009-05-05,2009,RGGI,USD,2.82
2009-05-06,2009,RGGI,USD,2.8
2009-05-07,2009,RGGI,USD,2.81
2009-05-08,2009,RGGI,USD,2.74
2009-05-11,2009,RGGI,USD,2.73
2009-05-12,2009,RGGI,USD,2.72
2009-05-13,2009,RGGI,USD,2.89
2009-05-14,2009,RGGI,USD,2.7
2009-05-15,2009,RGGI,USD,2.65
2009-05-18,2009,RGGI,USD,2.7
2009-05-19,2009,RGGI,USD,2.69
2009-05-20,2009,RGGI,USD,2.81
2009-05-21,2009,RGGI,USD,2.63
2009-05-22,2009,RGGI,USD,2.68
2009-05-25,2009,RGGI,USD,2.73
2009-05-26,2009,RGGI,USD,2.8
2009-05-27,2009,RGGI,USD,2.76
2009-05-28,2009,RGGI,USD,2.82
2009-05-29,2009,RGGI,USD,2.73
2009-06-01,2009,RGGI,USD,2.69
2009-06-02,2009,RGGI,USD,2.76
2009-06-03,2009,RGGI,USD,2.61
2009-06-04,2009,RGGI,USD,2.59
2009-06-05,2009,RGGI,USD,2.77
2009-06-08,2009,RGGI,USD,2.71
2009-06-09,2009,RGGI,USD,2.76
2009-06-10,2009,RGGI,USD,2.64
2009-06-11,2009,RGGI,USD,2.78
2009-06-12,2009,RGGI,USD,2.74
2009-06-15,2009,RGGI,USD,2.68
2009-06-16,2009,RGGI,USD,2.7
2009-06-17,2009,RGGI,USD,2.71
2009-06-18,2009,RGGI,USD,2.62
2009-06-19,2009,RGGI,USD,2.65
2009-06-22,2009,RGGI,USD,2.7
2009-06-23,2009,RGGI,USD,2.65
2009-06-24,2009,RGGI,USD,2.58
2009-06-25,2009,RGGI,USD,2.69
2009-06-26,2009,RGGI,USD,2.73
2009-06-29,2009,RGGI,USD,2.74
2009-06-30,2009,RGGI,USD,2.7
2009-07-01,2009,RGGI,USD,2.72
2009-07-02,2009,RGGI,USD,2.73
2009-07-03,2009,RGGI,USD,2.66
2009-07-06,2009,RGGI,USD,2.52
2009-07-07,2009,RGGI,USD,2.73
2009-07-08,2009,RGGI,USD,2.59
2009-07-09,2009,RGGI,USD,2.58
2009-07-10,2009,RGGI,USD,2.58
2009-07-13,2009,RGGI,USD,2.81
2009-07-14,2009,RGGI,USD,2.67
2009-07-15,2009,RGGI,USD,2.57
2009-07-16,2009,RGGI,USD,2.6
2009-07-17,2009,RGGI,USD,2.64
2009-07-20,2009,RGGI,USD,2.67
2009-07-21,2009,RGGI,USD,2.65
2009-07-22,2009,RGGI,USD,2.57
2009-07-23,2009,RGGI,USD,2.65
2009-07-24,2009,RGGI,USD,2.59
2009-07-27,2009,RGGI,USD,2.69
2009-07-28,2009,RGGI,USD,2.63
2009-07-29,2009,RGGI,USD,2.57
2009-07-30,2009,RGGI,USD,2.66
2009-07-31,2009,RGGI,USD,2.64
2009-08-03,2009,RGGI,USD,2.58
2009-08-04,2009,RGGI,USD,2.66
2009-08-05,2009,RGGI,USD,2.65
2009-08-06,2009,RGGI,USD,2.69
2009-08-07,2009,RGGI,USD,2.65
